case number,status,suspect
MShyO,pending,20898821326
MShyO,pending,20020328616
MShyO,pending,77267384860
MShyO,pending,92470273191
MShyO,pending,25572355007
DFz99,pending,74868618813
DFz99,pending,89042248084
DFz99,pending,24547945412
6wae8,closed,61103431342
6wae8,closed,20711318754
6wae8,closed,47385186186
6wae8,closed,68016474028
x1A5A,closed,84219853879
x1A5A,closed,54241516782
x1A5A,closed,80443880298
O7xN9,pending,71969715492
O7xN9,pending,18529212922
O7xN9,pending,50722246016
O7xN9,pending,27378525066
O7xN9,pending,60552014852
O7xN9,pending,74730929929
O7xN9,pending,19348057551
O7xN9,pending,40763322942
O7xN9,pending,69045813545
O7xN9,pending,34733704408
WU4Pz,pending,60899246535
WU4Pz,pending,81067817018
WU4Pz,pending,14466808247
WU4Pz,pending,97232956735
FPa6y,closed,50145433650
FPa6y,closed,84224856525
FPa6y,closed,91986102549
FPa6y,closed,83365984088
FPa6y,closed,46667082163
FPa6y,closed,63066968037
FPa6y,closed,41594163566
FPa6y,closed,92449552939
FPa6y,closed,46924221635
fSc7Y,closed,98144118715
fSc7Y,closed,16133574051
fSc7Y,closed,61968026022
fSc7Y,closed,96029976971
fSc7Y,closed,85639822513
LrUPn,pending,74949429191
wgxO4,pending,48262032807
wgxO4,pending,38270627081
wgxO4,pending,29881460546
wgxO4,pending,71147383005
HQBUb,pending,87118670514
HQBUb,pending,83826153418
HQBUb,pending,30597707447
HQBUb,pending,50418815726
HQBUb,pending,74224921063
HQBUb,pending,12462705515
HQBUb,pending,59396604525
HQBUb,pending,11262961774
HQBUb,pending,67846533077
dNkUD,pending,12462705515
dNkUD,pending,64099171975
dNkUD,pending,72379023723
IDTCL,pending,69002117779
IDTCL,pending,29681895879
IDTCL,pending,46755026128
IDTCL,pending,72136413153
IDTCL,pending,52276297713
IDTCL,pending,53576236083
IDTCL,pending,47846414543
IDTCL,pending,70715927862
IDTCL,pending,88669698581
IDTCL,pending,33966483991
TFk5I,closed,12523672917
TFk5I,closed,80267622883
TFk5I,closed,70881874323
TFk5I,closed,87773878188
TFk5I,closed,16350042965
TFk5I,closed,84194039365
TFk5I,closed,78976687239
TFk5I,closed,63603313446
oyd3B,closed,38041211971
oyd3B,closed,50082155483
oyd3B,closed,30930476308
oyd3B,closed,69800993353
oyd3B,closed,60877534804
oyd3B,closed,18595545178
oyd3B,closed,80134192143
st3Vj,closed,72444939843
03gpC,pending,28857578482
03gpC,pending,94181557328
03gpC,pending,90907350218
03gpC,pending,72090490814
03gpC,pending,27121256438
0iB7M,pending,19815278363
0iB7M,pending,95562851947
0iB7M,pending,56710211830
0iB7M,pending,70908741443
0iB7M,pending,71091625402
0iB7M,pending,50722246016
UnK19,closed,27977098980
UnK19,closed,95216522902
UnK19,closed,91641673928
UnK19,closed,18987157503
cvctg,pending,35438515875
cvctg,pending,89341169393
cvctg,pending,90571583896
cvctg,pending,95315784908
cvctg,pending,86168350303
cvctg,pending,20495710697
yaxGo,closed,72136413153
yaxGo,closed,42309771177
yaxGo,closed,85092918065
yaxGo,closed,82628404860
yaxGo,closed,92003227402
yaxGo,closed,68920052596
yaxGo,closed,10737319935
yaxGo,closed,78078420425
yaxGo,closed,91171989154
yaxGo,closed,60761764691
ZI1Cu,pending,82648810869
ZI1Cu,pending,98627067226
ZI1Cu,pending,98189554603
ZI1Cu,pending,64436281972
ZI1Cu,pending,69209659448
5VgcC,closed,10693839234
MmYbt,closed,28365392978
MmYbt,closed,86249364382
MmYbt,closed,53127564602
MmYbt,closed,54712610488
MmYbt,closed,98501453572
MmYbt,closed,23237537164
MmYbt,closed,37888845983
MmYbt,closed,80051085654
MmYbt,closed,72797440603
MmYbt,closed,44472965497
3Hio0,pending,12123105287
3Hio0,pending,16105171918
3Hio0,pending,18879870523
3Hio0,pending,47193401102
3Hio0,pending,86438597359
3Hio0,pending,10163216542
3Hio0,pending,64139846472
3Hio0,pending,33528565501
3Hio0,pending,58925120224
3Hio0,pending,28876631970
SeJYU,pending,81222599549
SeJYU,pending,89603240741
SeJYU,pending,14426002373
SeJYU,pending,57707138981
QcZKl,closed,73793719572
QcZKl,closed,14076354156
QcZKl,closed,46946793296
QcZKl,closed,99521556209
QcZKl,closed,26797338487
QcZKl,closed,29574945156
QcZKl,closed,99384933465
QcZKl,closed,86988636393
QcZKl,closed,66844395979
QcZKl,closed,54957436707
bqJci,closed,52603126742
bqJci,closed,32348221982
bqJci,closed,26511233284
bqJci,closed,74992652148
bqJci,closed,85035484642
X1SQD,closed,41594138399
X1SQD,closed,75715665081
X1SQD,closed,98683708173
X1SQD,closed,87076145020
X1SQD,closed,94239077813
X1SQD,closed,98607989473
X1SQD,closed,90913210130
X1SQD,closed,67201336133
mJHMl,closed,25492835328
mJHMl,closed,39731141404
mJHMl,closed,18605362351
mJHMl,closed,28070087806
mJHMl,closed,93200815498
mJHMl,closed,54591106344
mJHMl,closed,93872381505
mJHMl,closed,52377301108
mJHMl,closed,75242260561
mJHMl,closed,70692595356
Y7v0W,pending,48664333220
Y7v0W,pending,39597042243
Y7v0W,pending,50520459447
Y7v0W,pending,58519575051
Y7v0W,pending,87499265832
Y7v0W,pending,65125906424
Y7v0W,pending,99223826589
8gz1P,pending,91163831815
8gz1P,pending,96596503916
8gz1P,pending,70908741443
8gz1P,pending,45089030615
8gz1P,pending,55109476909
8gz1P,pending,31613405795
8gz1P,pending,46938074568
8gz1P,pending,12123105287
8gz1P,pending,54021637244
8QOcG,closed,80443880298
8QOcG,closed,66783796679
q70mo,closed,19065800614
q70mo,closed,75700524074
q70mo,closed,56828527491
q70mo,closed,54266031536
q70mo,closed,82281426485
q70mo,closed,55319488984
yqa1H,closed,46011167463
yqa1H,closed,56080361631
nRwba,pending,50209487983
nRwba,pending,69480801423
nRwba,pending,12310143936
nRwba,pending,91457440529
nRwba,pending,75767769682
nuHvo,pending,32141527681
nuHvo,pending,73228088612
nuHvo,pending,85805163491
nuHvo,pending,45476517966
nuHvo,pending,91618054670
nuHvo,pending,13074252081
nuHvo,pending,99223826589
nuHvo,pending,18428691363
nuHvo,pending,69653655394
3aKgF,closed,78466949763
3aKgF,closed,60552014852
VTXsT,closed,11489475867
JEpUc,closed,53831257009
JEpUc,closed,56658359295
JEpUc,closed,73158724744
JEpUc,closed,96316534563
ukxPk,closed,49899015224
ukxPk,closed,84705856081
ukxPk,closed,59649140570
ukxPk,closed,99279948796
ukxPk,closed,32120363754
ukxPk,closed,37102555336
ukxPk,closed,88828771876
ukxPk,closed,84443627516
bwkFR,closed,78589484448
bwkFR,closed,94150272305
bwkFR,closed,87582397411
bwkFR,closed,66302908849
bwkFR,closed,28303047592
ckJdA,pending,88457725112
ckJdA,pending,91660835717
ckJdA,pending,59604197738
ckJdA,pending,39960731698
ckJdA,pending,37129608809
ckJdA,pending,49969237082
ckJdA,pending,13051466564
ckJdA,pending,16257314309
ckJdA,pending,51507414678
ckJdA,pending,46694953745
WTg4M,pending,33901729175
bj0hH,closed,70412121828
bj0hH,closed,29930974481
bj0hH,closed,41604348011
bj0hH,closed,90159835448
bj0hH,closed,92351349988
bj0hH,closed,65365776662
bj0hH,closed,83079338540
bj0hH,closed,67626213430
bj0hH,closed,10879125543
aIMWZ,closed,23652850992
aIMWZ,closed,21104458869
M8zlc,closed,84564825394
M8zlc,closed,45301161136
M8zlc,closed,23487969968
M8zlc,closed,37204372310
M8zlc,closed,94071990470
M8zlc,closed,82083973518
eBKub,pending,78775717094
eBKub,pending,84993382280
eBKub,pending,78071338328
eBKub,pending,75169514048
eBKub,pending,49853583894
XGHaS,pending,37766671778
XGHaS,pending,83562063089
XGHaS,pending,21639068560
XGHaS,pending,62229447814
XGHaS,pending,87627300279
XGHaS,pending,43716360423
XGHaS,pending,31421357479
XGHaS,pending,53746497910
XGHaS,pending,12558306405
XGHaS,pending,30206214579
nGc5F,closed,38768956452
nGc5F,closed,36839545728
nGc5F,closed,79691777469
nGc5F,closed,90671759399
nGc5F,closed,92062261662
nGc5F,closed,75272800852
nGc5F,closed,47984078102
nGc5F,closed,73406054159
nGc5F,closed,63505445989
9hIyM,closed,22077413159
9hIyM,closed,70219351445
P1zlx,closed,19684007575
P1zlx,closed,47258165930
P1zlx,closed,32032619674
P1zlx,closed,41588289357
P1zlx,closed,10220850296
P1zlx,closed,84520194390
P1zlx,closed,79579929369
P1zlx,closed,25801386168
P1zlx,closed,93844270573
jFKw5,pending,81199082401
jFKw5,pending,83356492034
jFKw5,pending,97041152992
jFKw5,pending,54021637244
jFKw5,pending,63902238553
jFKw5,pending,10131543526
jFKw5,pending,98818921549
jFKw5,pending,95358149691
jFKw5,pending,27349367907
jFKw5,pending,68554341093
7NR83,closed,38637038078
7NR83,closed,58824035555
7NR83,closed,46479213928
rbmsh,pending,26437953640
rbmsh,pending,88321957689
rbmsh,pending,27693096130
rbmsh,pending,87021856186
rbmsh,pending,69568872770
rbmsh,pending,94921642953
rbmsh,pending,88349405445
n5wQm,pending,64373654115
n5wQm,pending,68947816546
n5wQm,pending,94657607297
n5wQm,pending,97627887009
n5wQm,pending,83826153418
n5wQm,pending,82099461621
n5wQm,pending,54072271035
n5wQm,pending,43250781995
3Dq3D,closed,82213743428
3Dq3D,closed,49382504313
m53ug,pending,86409035372
m53ug,pending,94830151160
m53ug,pending,63003568035
0AHRd,closed,74785522805
0AHRd,closed,86989314782
0AHRd,closed,37798096209
8ts2u,pending,66550040132
8ts2u,pending,67650960910
8ts2u,pending,74421458035
8ts2u,pending,42738578281
8ts2u,pending,76600196505
8ts2u,pending,49058638128
8ts2u,pending,80660342111
8ts2u,pending,36585212652
8ts2u,pending,40791284866
8ts2u,pending,91045845172
8lkOk,pending,24066867259
8lkOk,pending,40107821930
8lkOk,pending,82213743428
8lkOk,pending,94706028485
8lkOk,pending,92215316532
8lkOk,pending,76183948998
8lkOk,pending,48884828598
8lkOk,pending,36578548415
i0DpU,pending,35836481654
i0DpU,pending,10332039306
i0DpU,pending,80433027307
i0DpU,pending,98187221262
i0DpU,pending,39897136366
i0DpU,pending,44666483357
HqoUG,pending,59629346243
HqoUG,pending,81729922488
HqoUG,pending,41854809285
HqoUG,pending,22173123556
HqoUG,pending,66366641251
HqoUG,pending,45042889324
HqoUG,pending,31614263106
HqoUG,pending,56710211830
HqoUG,pending,82002289272
HqoUG,pending,64204610334
E64lW,pending,86746778116
6RiT8,pending,50187465597
6RiT8,pending,50826526362
6RiT8,pending,18976343930
6RiT8,pending,17827916223
6RiT8,pending,93201964675
6RiT8,pending,84804845743
6RiT8,pending,70500489904
T0GdP,closed,49235567545
T0GdP,closed,10892836571
T0GdP,closed,87081534929
T0GdP,closed,52961101685
bYKDN,closed,84463582042
bYKDN,closed,85750617569
bYKDN,closed,96927065438
bYKDN,closed,54121193226
bYKDN,closed,51087125566
bYKDN,closed,91072057322
bYKDN,closed,54126173409
bYKDN,closed,81636703052
yYrrr,closed,18053246370
yYrrr,closed,58824035555
4yT8F,pending,48285798427
EN1nb,pending,85313847504
9wTle,pending,47376092057
9wTle,pending,33841996506
9wTle,pending,64621007922
9wTle,pending,73897978567
9wTle,pending,30874538184
9wTle,pending,57004061889
9wTle,pending,87145442410
9wTle,pending,31898919530
9wTle,pending,37136869218
8DwQa,pending,92003227402
8DwQa,pending,39673464833
8DwQa,pending,53746497910
8DwQa,pending,31639052641
8DwQa,pending,82479142293
8DwQa,pending,17827916223
8DwQa,pending,93070517370
8DwQa,pending,84721531726
8DwQa,pending,87609023431
uBwhq,closed,49383174381
uBwhq,closed,97319245050
bBabc,closed,62536614722
bBabc,closed,59119200719
ugNF0,closed,98619205027
ugNF0,closed,54583572719
tb8jJ,pending,30553729848
tb8jJ,pending,44242842717
tb8jJ,pending,23989627886
xAnzj,closed,93303990451
xAnzj,closed,32989581377
xAnzj,closed,22767358264
xAnzj,closed,13118531406
xAnzj,closed,18529212922
QDBn8,closed,38409916653
8l4LO,closed,64987874602
8l4LO,closed,10431076903
8l4LO,closed,13830895126
8l4LO,closed,35764505854
8l4LO,closed,46770087661
8l4LO,closed,28224436860
8l4LO,closed,52721414897
8l4LO,closed,46918732920
8l4LO,closed,35923139313
8l4LO,closed,39483810133
plXAV,pending,29604831600
Dqaxb,closed,21092635839
Dqaxb,closed,87582397411
sqhu2,pending,60701692445
sqhu2,pending,84654456411
sqhu2,pending,24955688249
sqhu2,pending,43527267396
HKVcX,pending,70430046072
HKVcX,pending,50099610004
HKVcX,pending,54269990545
HKVcX,pending,28529635389
HKVcX,pending,79671871218
HKVcX,pending,24464696136
HKVcX,pending,37688479865
HKVcX,pending,70534175837
HKVcX,pending,32411681451
HKVcX,pending,52766517095
xyRGe,pending,67798169149
xyRGe,pending,39428991220
gfxxg,pending,25260067773
gfxxg,pending,87958964228
gfxxg,pending,91545098347
gfxxg,pending,13767431840
gfxxg,pending,67700872738
gfxxg,pending,97997712311
gfxxg,pending,10933336839
gfxxg,pending,49298791581
gfxxg,pending,14112498851
Z2pfT,closed,47954598434
Z2pfT,closed,81765143908
Z2pfT,closed,67700872738
Z2pfT,closed,17233750411
Z2pfT,closed,57768885922
Z2pfT,closed,82648810869
Z2pfT,closed,73275807301
Z2pfT,closed,75954782351
dbCEj,closed,40679691002
dbCEj,closed,36037839964
dbCEj,closed,80246050778
mIdC0,closed,55622881520
mIdC0,closed,33848861029
mIdC0,closed,18821982947
mIdC0,closed,55084954475
mIdC0,closed,85090969322
4Shy5,pending,55724018153
4Shy5,pending,33740734427
4Shy5,pending,73156501817
4Shy5,pending,20340157452
4Shy5,pending,99674655067
4Shy5,pending,82702835865
4Shy5,pending,40508868238
4Shy5,pending,97862335292
qVqHz,pending,65662785000
qVqHz,pending,66844395979
qVqHz,pending,27771444715
qVqHz,pending,63201784378
qVqHz,pending,73513490863
qVqHz,pending,95515792363
qVqHz,pending,61369401034
qVqHz,pending,54078453106
qVqHz,pending,93244926641
qVqHz,pending,79444758117
yJsyG,pending,65365776662
yJsyG,pending,53657321402
yJsyG,pending,67544300494
yJsyG,pending,18482233495
yJsyG,pending,72484245497
yJsyG,pending,72284325444
yJsyG,pending,65018379505
yJsyG,pending,54179181825
BQXh4,pending,10884572129
BQXh4,pending,15170246871
BQXh4,pending,27777167547
Cx3jq,pending,53706573564
Cx3jq,pending,59119200719
Cx3jq,pending,99693474233
Cx3jq,pending,13449408662
Cx3jq,pending,82691488493
Cx3jq,pending,23121898376
Cx3jq,pending,30119307387
Cx3jq,pending,71974142703
Cx3jq,pending,72079514967
Cx3jq,pending,94534374248
naZwj,pending,30462200029
naZwj,pending,22318010226
rhckj,closed,56366268986
rhckj,closed,86247467323
bguZJ,pending,25430445881
bguZJ,pending,38462202248
bguZJ,pending,63828772671
bguZJ,pending,70941028567
jyNhk,pending,50733630570
jyNhk,pending,34648240191
jyNhk,pending,94293927954
jyNhk,pending,31496396515
jyNhk,pending,44056939353
jyNhk,pending,91618054670
jyNhk,pending,98601052094
dEx5W,pending,42499496497
dEx5W,pending,64320054261
dEx5W,pending,46918732920
dEx5W,pending,63201784378
dEx5W,pending,33677091885
dEx5W,pending,10773450877
gQk0E,pending,96673157183
gQk0E,pending,60614161296
ST3Ql,closed,14195264959
ST3Ql,closed,17578304242
ST3Ql,closed,78083494697
ST3Ql,closed,51082178774
ST3Ql,closed,66302908849
ST3Ql,closed,73471334754
ST3Ql,closed,14207587930
ST3Ql,closed,11820887798
ST3Ql,closed,56496435742
ST3Ql,closed,54979482902
PpE2S,pending,86599310416
etkWl,closed,72337346315
etkWl,closed,60919625677
etkWl,closed,59856018560
etkWl,closed,88491533040
etkWl,closed,18626536467
etkWl,closed,53434706646
etkWl,closed,79936971783
etkWl,closed,65106212808
etkWl,closed,33039365934
zDwic,closed,34938665023
zDwic,closed,25586681634
9egCg,pending,31898678571
9egCg,pending,34701005612
9egCg,pending,51373547814
9egCg,pending,90273044340
4qchf,pending,17202997361
4qchf,pending,80134192143
4qchf,pending,65109808971
4qchf,pending,49745797012
4qchf,pending,54766078135
4qchf,pending,50233343508
4qchf,pending,69586249058
4qchf,pending,85597021008
XrcUx,closed,94181557328
XrcUx,closed,46119481181
XrcUx,closed,33165403889
XrcUx,closed,16608149997
XrcUx,closed,24305384853
RG7cH,closed,90166753690
RG7cH,closed,74049021789
penEA,pending,99223826589
penEA,pending,10183537929
penEA,pending,20842076657
penEA,pending,75144465901
5mE0Q,closed,66049250863
5mE0Q,closed,61205905668
5mE0Q,closed,14256755930
5mE0Q,closed,90927568446
5mE0Q,closed,19957072221
5mE0Q,closed,75412689812
5mE0Q,closed,62331767191
XHmB9,closed,96498202830
XHmB9,closed,47719239962
XHmB9,closed,98688193382
XHmB9,closed,11284623464
XHmB9,closed,23454072964
lj7S8,closed,76946088585
lj7S8,closed,14121894268
Fq66Q,closed,70219351445
Fq66Q,closed,71974142703
Fq66Q,closed,30377151056
Fq66Q,closed,39786273200
Fq66Q,closed,81368203048
Fq66Q,closed,14195264959
Fq66Q,closed,64392781885
Uylwx,pending,22274773089
Uylwx,pending,62147124203
Uylwx,pending,51900908324
Uylwx,pending,52191924933
Uylwx,pending,68121246858
Uylwx,pending,31520009969
Uylwx,pending,20854559200
Uylwx,pending,18040676886
xNXLd,pending,25537121488
xNXLd,pending,25053538997
xNXLd,pending,43508115570
ySf7V,closed,99335741907
ySf7V,closed,85045119695
ySf7V,closed,31574632665
ySf7V,closed,89478422009
ySf7V,closed,54583572719
ySf7V,closed,33901729175
ySf7V,closed,60200214137
ySf7V,closed,47134050421
eiHgY,pending,64392781885
eiHgY,pending,50359894855
eiHgY,pending,32018880605
eiHgY,pending,45007956548
eiHgY,pending,22767358264
FG6FM,pending,95929992095
FG6FM,pending,40009947272
FG6FM,pending,46152065227
FG6FM,pending,41850490621
FG6FM,pending,59135000949
FG6FM,pending,32960374384
FG6FM,pending,45005324985
FG6FM,pending,53265258947
8umJQ,pending,92673408877
KhZI2,closed,37766671778
KhZI2,closed,52176220862
KhZI2,closed,63467292040
Y2yM0,closed,29997302093
Y2yM0,closed,42662822891
Y2yM0,closed,91641673928
Y2yM0,closed,11471709999
Y2yM0,closed,46174705565
Y2yM0,closed,67710227507
Y2yM0,closed,37204372310
Y2yM0,closed,22767358264
PIjOA,closed,63414273556
PIjOA,closed,87216279589
PIjOA,closed,28987794194
PIjOA,closed,80978165681
rav7W,closed,77045423172
rav7W,closed,56782613077
rav7W,closed,13245869985
rav7W,closed,60721157277
rav7W,closed,50614348274
rav7W,closed,64621007922
JjVid,closed,70397947724
98VLm,pending,90422834131
98VLm,pending,63333590101
98VLm,pending,87531200256
98VLm,pending,16486687329
nhX51,pending,13988013017
nhX51,pending,25135873937
nhX51,pending,70415117057
nhX51,pending,64651024463
nhX51,pending,12997282402
nhX51,pending,48551727076
nhX51,pending,55878552862
nhX51,pending,51939440251
SCWKo,closed,50222142966
SCWKo,closed,82947250608
SCWKo,closed,78920348869
SCWKo,closed,75266414301
SCWKo,closed,97385813379
SCWKo,closed,49490230109
SCWKo,closed,95755755594
KT7RY,closed,52172263524
KT7RY,closed,66924946408
KT7RY,closed,72852821561
KT7RY,closed,76849414775
F6MSr,pending,72674653498
F6MSr,pending,61463229567
F6MSr,pending,72444939843
F6MSr,pending,94007635798
F6MSr,pending,37685448169
F6MSr,pending,73161028107
pQNeE,pending,22274773089
pQNeE,pending,97919276903
pQNeE,pending,88756751395
pQNeE,pending,94007635798
pQNeE,pending,27081965951
pQNeE,pending,94668374454
pQNeE,pending,31639052641
61jlf,closed,14990856727
61jlf,closed,97840804033
2HdrE,pending,21554129390
2HdrE,pending,14076354156
2HdrE,pending,80015686147
2HdrE,pending,61916109231
2HdrE,pending,38222786418
kDzHh,pending,86989314782
kDzHh,pending,54416372202
kDzHh,pending,67729059369
kDzHh,pending,55718779846
kDzHh,pending,76982000969
kDzHh,pending,55724018153
kDzHh,pending,83365984088
kDzHh,pending,88264149732
kDzHh,pending,82795064559
kDzHh,pending,39909267845
rAnuo,pending,11262961774
rAnuo,pending,49662989544
rAnuo,pending,34616873424
H3giX,closed,63818086318
H3giX,closed,38679578208
H3giX,closed,27771444715
H3giX,closed,28724955804
H3giX,closed,19165718809
3NuO3,closed,15729920500
3NuO3,closed,13830895126
3NuO3,closed,11284623464
3NuO3,closed,25893541661
3NuO3,closed,84402568869
3NuO3,closed,94033571680
3NuO3,closed,74890499878
3NuO3,closed,52728192338
MNRyI,pending,45232231267
MNRyI,pending,61156541386
pJntD,closed,86709973904
pJntD,closed,43228765008
pJntD,closed,43201368110
pJntD,closed,37954332527
pJntD,closed,64392781885
pJntD,closed,35837757300
lpifP,pending,15998413445
lpifP,pending,41492961730
iviTj,closed,84868314150
iviTj,closed,88491800535
iviTj,closed,76418385392
iviTj,closed,59205666973
iviTj,closed,72851254276
iviTj,closed,82054177755
iviTj,closed,84519050976
iviTj,closed,27777167547
iviTj,closed,86573264422
NIXc5,pending,65648819034
NIXc5,pending,28663353521
NIXc5,pending,56688448306
NIXc5,pending,67378518306
NIXc5,pending,60877534804
